lat,long,min_temp,max_temp,elevation,isothermality,mean_temp,precip,seasonal_temp,pred_cluster,species,community,new,province,genus
37.856,-5.57,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.856,-5.57",Sevilla,Hyla
37.853,-5.547,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.853,-5.547",Sevilla,Hyla
37.834,-5.543,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.834,-5.543",Sevilla,Discoglossus
37.825,-5.529,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.825,-5.529",Sevilla,Hyla
37.761,-5.584,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.761,-5.584",Sevilla,Discoglossus
37.76,-5.584,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.76,-5.584",Sevilla,Lissotriton
37.925,-5.629,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.925,-5.629",Sevilla,Pleurodeles
37.85,-5.58,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.85,-5.58",Sevilla,Discoglossus
37.84,-5.55,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.84,-5.55",Sevilla,Hyla
37.83,-5.55,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.83,-5.55",Sevilla,Hyla
37.853,-5.548,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.853,-5.548",Sevilla,Hyla
37.85,-5.547,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.85,-5.547",Sevilla,Hyla
37.93,-5.496,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.93,-5.496",Sevilla,Bufo
37.85,-5.7,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"37.85,-5.7",Sevilla,Salamandra
37.92,-5.7,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.92,-5.7",Sevilla,Bufo
37.875,-5.655,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.875,-5.655",Sevilla,Lissotriton
37.865,-5.634,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.865,-5.634",Sevilla,Lissotriton
37.863,-5.628,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.863,-5.628",Sevilla,Pelobates
37.807,-5.59,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.807,-5.59",Sevilla,Pelobates
37.931,-5.704,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.931,-5.704",Sevilla,Discoglossus
37.932,-5.704,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.932,-5.704",Sevilla,Discoglossus
37.895,-5.611,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.895,-5.611",Sevilla,Hyla
37.91,-5.609,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.91,-5.609",Sevilla,Bufo
37.937,-5.584,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.937,-5.584",Sevilla,Discoglossus
37.934,-5.57,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.934,-5.57",Sevilla,Pelobates
37.876,-5.656,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.876,-5.656",Sevilla,Lissotriton
37.827,-5.647,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.827,-5.647",Sevilla,Pelobates
37.886,-5.587,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.886,-5.587",Sevilla,Bufo
37.85,-5.65,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"37.85,-5.65",Sevilla,Salamandra
37.828,-5.614,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.828,-5.614",Sevilla,Pleurodeles
37.825,-5.613,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.825,-5.613",Sevilla,Hyla
37.825,-5.612,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.825,-5.612",Sevilla,Hyla
37.905,-5.612,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.905,-5.612",Sevilla,Bufo
37.89,-5.589,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.89,-5.589",Sevilla,Discoglossus
37.859,-5.572,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.859,-5.572",Sevilla,Hyla
37.741,-5.557,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.741,-5.557",Sevilla,Pleurodeles
37.912,-5.553,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.912,-5.553",Sevilla,Lissotriton
37.912,-5.552,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.912,-5.552",Sevilla,Lissotriton
37.911,-5.551,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.911,-5.551",Sevilla,Lissotriton
37.91,-5.55,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Salamandra salamandra,Andalucia,"37.91,-5.55",Sevilla,Salamandra
37.853,-5.546,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.853,-5.546",Sevilla,Pleurodeles
37.91,-5.512,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.91,-5.512",Sevilla,Hyla
37.911,-5.512,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.911,-5.512",Sevilla,Pleurodeles
37.904,-5.502,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.904,-5.502",Sevilla,Pleurodeles
37.839,-5.61,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"37.839,-5.61",Sevilla,Herpestes
37.838,-5.608,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"37.838,-5.608",Sevilla,Herpestes
37.905,-5.662,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Herpestes ichneumon,Andalucia,"37.905,-5.662",Sevilla,Herpestes
37.207,-6.184,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Fringilla coelebs,Andalucia,"37.207,-6.184",Sevilla,Fringilla
37.2,-6.19,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Meles meles,Andalucia,"37.2,-6.19",Sevilla,Meles
37.852,-5.79,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.852,-5.79",Sevilla,Hyla
37.851,-5.786,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.851,-5.786",Sevilla,Hyla
37.846,-5.772,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.846,-5.772",Sevilla,Discoglossus
37.816,-5.751,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.816,-5.751",Sevilla,Hyla
37.809,-5.75,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.809,-5.75",Sevilla,Hyla
37.851,-5.787,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.851,-5.787",Sevilla,Lissotriton
37.808,-5.752,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.808,-5.752",Sevilla,Pelobates
37.808,-5.751,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.808,-5.751",Sevilla,Pelobates
37.822,-5.895,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.822,-5.895",Sevilla,Hyla
37.738,-5.849,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.738,-5.849",Sevilla,Hyla
37.728,-5.833,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.728,-5.833",Sevilla,Pelobates
37.73,-5.832,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.73,-5.832",Sevilla,Hyla
37.853,-5.786,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.853,-5.786",Sevilla,Pelodytes
37.816,-5.75,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.816,-5.75",Sevilla,Hyla
37.756,-5.853,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.756,-5.853",Sevilla,Hyla
37.754,-5.851,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.754,-5.851",Sevilla,Pelodytes
37.731,-5.833,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.731,-5.833",Sevilla,Pleurodeles
37.73,-5.833,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.73,-5.833",Sevilla,Pelodytes
37.835,-5.793,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.835,-5.793",Sevilla,Pleurodeles
37.834,-5.792,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.834,-5.792",Sevilla,Discoglossus
37.835,-5.792,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.835,-5.792",Sevilla,Discoglossus
37.831,-5.775,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.831,-5.775",Sevilla,Pelobates
37.831,-5.774,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.831,-5.774",Sevilla,Pleurodeles
37.73,-5.84,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.73,-5.84",Sevilla,Pelodytes
37.731,-5.832,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.731,-5.832",Sevilla,Pleurodeles
37.811,-5.794,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.811,-5.794",Sevilla,Pleurodeles
37.817,-5.789,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.817,-5.789",Sevilla,Pleurodeles
37.829,-5.776,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.829,-5.776",Sevilla,Pelobates
37.81,-5.76,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.81,-5.76",Sevilla,Discoglossus
37.717,-5.87,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.717,-5.87",Sevilla,Hyla
37.752,-5.848,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.752,-5.848",Sevilla,Hyla
37.87,-5.81,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.87,-5.81",Sevilla,Pelobates
37.86,-5.8,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.86,-5.8",Sevilla,Pelobates
37.88,-5.8,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.88,-5.8",Sevilla,Pelobates
37.876,-5.798,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.876,-5.798",Sevilla,Pelobates
37.872,-5.797,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.872,-5.797",Sevilla,Pelobates
37.86,-5.79,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.86,-5.79",Sevilla,Pelobates
37.857,-5.787,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.857,-5.787",Sevilla,Pelobates
37.855,-5.785,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.855,-5.785",Sevilla,Pelobates
37.808,-5.75,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.808,-5.75",Sevilla,Lissotriton
37.83,-5.74,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.83,-5.74",Sevilla,Bufo
37.815,-5.752,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.815,-5.752",Sevilla,Bufo
37.815,-5.753,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.815,-5.753",Sevilla,Discoglossus
37.811,-5.751,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.811,-5.751",Sevilla,Pleurodeles
37.83,-5.731,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.83,-5.731",Sevilla,Discoglossus
37.808,-5.718,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.808,-5.718",Sevilla,Hyla
37.741,-5.848,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.741,-5.848",Sevilla,Pleurodeles
37.729,-5.833,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.729,-5.833",Sevilla,Pleurodeles
37.935,-6.179,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.935,-6.179",Sevilla,Discoglossus
37.937,-6.143,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Lissotriton boscai,Andalucia,"37.937,-6.143",Sevilla,Lissotriton
37.922,-6.133,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"37.922,-6.133",Sevilla,Bufo
37.948,-6.096,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.948,-6.096",Sevilla,Discoglossus
37.923,-6.077,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.923,-6.077",Sevilla,Pelobates
37.941,-6.129,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.941,-6.129",Sevilla,Pleurodeles
37.943,-6.107,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.943,-6.107",Sevilla,Hyla
37.455,-6.189,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.455,-6.189",Sevilla,Pleurodeles
37.574,-7.186,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.574,-7.186",Huelva,Pleurodeles
37.571,-7.179,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.571,-7.179",Huelva,Pleurodeles
37.346,-6.136,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.346,-6.136",Sevilla,Discoglossus
37.34,-6.14,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Discoglossus galganoi,Andalucia,"37.34,-6.14",Sevilla,Discoglossus
37.214,-6.696,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.214,-6.696",Huelva,Pelobates
37.216,-6.693,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.216,-6.693",Huelva,Pelobates
37.217,-6.691,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.217,-6.691",Huelva,Pelobates
37.227,-6.679,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelobates cultripes,Andalucia,"37.227,-6.679",Huelva,Pelobates
36.85,-2.042,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Bufo spinosus,Andalucia,"36.85,-2.042",Almer�a,Bufo
37.07,-6.39,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.07,-6.39",Huelva,Hyla
37.077,-6.387,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pelodytes ibericus,Andalucia,"37.077,-6.387",Huelva,Pelodytes
37.1,-6.37,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.1,-6.37",Sevilla,Hyla
37.107,-6.357,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.107,-6.357",Sevilla,Pleurodeles
37.357,-5.934,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.357,-5.934",Sevilla,Hyla
37.356,-5.934,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.356,-5.934",Sevilla,Hyla
37.953,-5.622,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.953,-5.622",Sevilla,Hyla
37.963,-5.617,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.963,-5.617",Sevilla,Pleurodeles
37.962,-5.618,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.962,-5.618",Sevilla,Pleurodeles
37.952,-5.622,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.952,-5.622",Sevilla,Hyla
37.952,-5.621,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.952,-5.621",Sevilla,Hyla
37.958,-5.621,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.958,-5.621",Sevilla,Pleurodeles
37.953,-5.623,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Pleurodeles waltl,Andalucia,"37.953,-5.623",Sevilla,Pleurodeles
37.128,-6.483,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.128,-6.483",Huelva,Hyla
37.128,-6.48,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.128,-6.48",Huelva,Hyla
37.127,-6.479,0.26025767,1.550703385,-0.299635398,0.386285653,0.954123006,0.985189336,0.481244972,0,Hyla meridionalis,Andalucia,"37.127,-6.479",Huelva,Hyla
