long,lat,locality,province,year,month,kingdom,class,family,genus,species,common_name,loc
-2.416,41.745,Embalse de Cabredo (Genevilla),Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-2.416, 41.745)}"
-2.416,41.745,Embalse de Cabredo (Genevilla),Navarra,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-2.416, 41.745)}"
-2.416,41.745,Embalse de Cabredo (Genevilla),Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-2.416, 41.745)}"
-2.416,41.745,Embalse de Cabredo (Genevilla),Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-2.416, 41.745)}"
-2.416,41.745,Embalse de Cabredo (Genevilla),Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-2.416, 41.745)}"
-1.764,43.252,Embalse de Domiko,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.764, 43.252)}"
-1.535,42.077,Embalse de Eugui,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.535, 42.077)}"
-1.535,42.077,Embalse de Eugui,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.535, 42.077)}"
-1.535,42.077,Embalse de Eugui,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.535, 42.077)}"
-1.535,42.077,Embalse de Eugui,Navarra,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.535, 42.077)}"
-1.535,42.077,Embalse de Eugui,Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.535, 42.077)}"
-1.144,42.991,Embalse de Irabia,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.144, 42.991)}"
-1.811,42.052,"Embalse de La Nava, Cintruenigo",Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.811, 42.052)}"
-1.811,42.052,"Embalse de La Nava, Cintruenigo",Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.811, 42.052)}"
-1.811,42.052,"Embalse de La Nava, Cintruenigo",Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.811, 42.052)}"
-2.399,42.487,Embalse de las Canas,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-2.399, 42.487)}"
-2.399,42.487,Embalse de las Canas,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-2.399, 42.487)}"
-2.399,42.487,Embalse de las Canas,Navarra,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-2.399, 42.487)}"
-2.399,42.487,Embalse de las Canas,Navarra,2003,Jan,Animalia,Aves,Anatidae,Tadorna,Tadorna tadorna,Tarro blanco,"{'type': 'Point', 'coordinates': (-2.399, 42.487)}"
-2.399,42.487,Embalse de las Canas,Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-2.399, 42.487)}"
-1.795,42.039,Embalse de las Estanquillas,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.795, 42.039)}"
-1.772,43.263,Embalse de San Anton,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.772, 43.263)}"
-1.773,43.261,Embalse de San Anton,Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.773, 43.261)}"
-1.171,42.618,Embalse de Yesa,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.171, 42.618)}"
-1.171,42.618,Embalse de Yesa,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.171, 42.618)}"
-1.171,42.618,Embalse de Yesa,Navarra,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.171, 42.618)}"
-1.171,42.618,Embalse de Yesa,Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.171, 42.618)}"
-1.569,42.29,Embalse del Ferial,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.569, 42.29)}"
-1.569,42.29,Embalse del Ferial,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.569, 42.29)}"
-1.569,42.29,Embalse del Ferial,Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.569, 42.29)}"
-1.981,42.287,Embalse Perdiguera (LO),Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.981, 42.287)}"
-1.77,42.125,Estanca de Corella,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.77, 42.125)}"
-1.77,42.125,Estanca de Corella,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.77, 42.125)}"
-1.77,42.125,Estanca de Corella,Navarra,2001,Jan,Animalia,Aves,Anatidae,Netta,Netta rufina,Pato colorado,"{'type': 'Point', 'coordinates': (-1.77, 42.125)}"
-1.77,42.125,Estanca de Corella,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.77, 42.125)}"
-1.561,42.052,"Isla de la Mejana de Mosquera, Tudela",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.561, 42.052)}"
-1.795,42.124,"La Estanquilla, Corella",Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.795, 42.124)}"
-1.504,42.217,Laguna de Cortinas,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.504, 42.217)}"
-1.343,42.345,Laguna de Dos Reinos,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.343, 42.345)}"
-1.343,42.345,Laguna de Dos Reinos,Navarra,2001,Jan,Animalia,Aves,Anatidae,Tadorna,Tadorna tadorna,Tarro blanco,"{'type': 'Point', 'coordinates': (-1.343, 42.345)}"
-1.343,42.345,Laguna de Dos Reinos,Navarra,2001,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-1.343, 42.345)}"
-1.343,42.345,Laguna de Dos Reinos,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.343, 42.345)}"
-1.65,41.987,Laguna de Lor,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.65, 41.987)}"
-1.65,41.987,Laguna de Lor,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.65, 41.987)}"
-1.65,41.987,Laguna de Lor,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.65, 41.987)}"
-1.65,41.987,Laguna de Lor,Navarra,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.65, 41.987)}"
-1.65,41.987,Laguna de Lor,Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.65, 41.987)}"
-1.58,42.414,Laguna de Pitillas,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps nigricollis,Zampullin cuellinegro,"{'type': 'Point', 'coordinates': (-1.58, 42.414)}"
-1.58,42.414,Laguna de Pitillas,Navarra,2001,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-1.58, 42.414)}"
-1.58,42.414,Laguna de Pitillas,Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.58, 42.414)}"
-1.58,42.414,Laguna de Pitillas,Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.58, 42.414)}"
-1.711,42.518,"Laguna del Juncal, Tafalla",Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.711, 42.518)}"
-1.569,42.123,Murillo de las Limas (arroyo),Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.569, 42.123)}"
-1.649,42.812,Pamplona,Navarra,2015,Jan,Animalia,Aves,Fringillidae,Fringilla,Fringilla coelebs,Common Chaffinch,"{'type': 'Point', 'coordinates': (-1.649, 42.812)}"
-1.643,42.816,Pamplona--Area General,Navarra,2000,Jan,Animalia,Aves,Fringillidae,Fringilla,Fringilla coelebs,Common Chaffinch,"{'type': 'Point', 'coordinates': (-1.643, 42.816)}"
-1.844,42.615,"Rio Arga, MendigorRia",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.844, 42.615)}"
-2.995,42.366,"Rio Arga, Soto de la Muga",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-2.995, 42.366)}"
-2.995,42.366,"Rio Arga, Soto de la Muga",Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-2.995, 42.366)}"
-1.788,42.37,"Rio Arga, Soto de Santa Eulalia",Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.788, 42.37)}"
-1.797,42.428,"Rio Arga, Sotos de Arquillo-Barbaraces",Navarra,2004,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.797, 42.428)}"
-1.726,42.2,"Rio Ebro, Cadreita",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.726, 42.2)}"
-1.589,42.125,"Rio Ebro, Murillo de Las Limas",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.589, 42.125)}"
-1.639,42.16,"Rio Ebro, R.N. Sotos Ramalete y Sardavilla",Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.639, 42.16)}"
-1.639,42.16,"Rio Ebro, R.N. Sotos Ramalete y Sardavilla",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.639, 42.16)}"
-1.589,42.127,"Rio Ebro, Soto de la Remonta",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.589, 42.127)}"
-1.603,42.093,"Rio Ebro, Soto de Traslapuente",Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.603, 42.093)}"
-1.603,42.093,"Rio Ebro, Soto de Traslapuente",Navarra,2001,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.603, 42.093)}"
-1.603,42.093,"Rio Ebro, Soto de Traslapuente",Navarra,2002,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.603, 42.093)}"
-1.603,42.093,"Rio Ebro, Soto de Traslapuente",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.603, 42.093)}"
-1.603,42.093,"Rio Ebro, Soto de Traslapuente",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.603, 42.093)}"
-1.455,41.993,"Rio Ebro, Soto Quebrado, Ramillo y La Mejana",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.455, 41.993)}"
-1.455,41.993,"Rio Ebro, Soto Quebrado, Ramillo y La Mejana",Navarra,2003,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-1.455, 41.993)}"
-1.695,42.182,"Rio Ebro, Sotos de Castejon",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.695, 42.182)}"
-2.276,42.455,"Rio Ebro, tramo Logrono-Alfaro (LO)",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-2.276, 42.455)}"
-2.276,42.455,"Rio Ebro, tramo Logrono-Alfaro (LO)",Navarra,2003,Jan,Animalia,Aves,Ardeidae,Ardea,Egretta alba,Garceta grande,"{'type': 'Point', 'coordinates': (-2.276, 42.455)}"
-1.564,42.055,"Rio Ebro, Tudela",Navarra,2001,Jan,Animalia,Aves,Ardeidae,Nycticorax,Nycticorax nycticorax,Martinete comun,"{'type': 'Point', 'coordinates': (-1.564, 42.055)}"
-1.564,42.055,"Rio Ebro, Tudela",Navarra,2003,Jan,Animalia,Aves,Podicipedidae,Tachybaptus,Tachybaptus ruficollis,Zampullin comun,"{'type': 'Point', 'coordinates': (-1.564, 42.055)}"
-1.564,42.055,"Rio Ebro, Tudela",Navarra,2003,Jan,Animalia,Aves,Ardeidae,Nycticorax,Nycticorax nycticorax,Martinete comun,"{'type': 'Point', 'coordinates': (-1.564, 42.055)}"
-1.79,43.35,Txingudi,Navarra,2000,Jan,Animalia,Aves,Podicipedidae,Podiceps,Podiceps cristatus,Somormujo lavanco,"{'type': 'Point', 'coordinates': (-1.79, 43.35)}"
-1.519,42.772,Aranguren,Navarra,2019,Jul,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.519, 42.772)}"
-1.361,42.959,Arce,Navarra,2006,Oct,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-1.361, 42.959)}"
-1.597,42.176,Arguedas,Navarra,2006,Sep,Animalia,Amphibia,Pelobatidae,Pelobates,Pelobates cultripes,Western Spadefoot,"{'type': 'Point', 'coordinates': (-1.597, 42.176)}"
-1.764,42.588,Artajona,Navarra,2004,Mar,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.764, 42.588)}"
-1.343,43.026,Auritz,Navarra,2019,Jul,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.343, 43.026)}"
-1.758,43.033,Basaburua,Navarra,2011,Aug,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.758, 43.033)}"
-1.479,43.202,Baztan,Navarra,2004,Aug,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.479, 43.202)}"
-1.456,43.181,Baztan,Navarra,2005,Mar,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.456, 43.181)}"
-1.45,43.18,Baztan,Navarra,2005,Mar,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.45, 43.18)}"
-1.45,43.18,Baztan,Navarra,2007,Jul,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.45, 43.18)}"
-1.45,43.18,Baztan,Navarra,2007,Aug,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.45, 43.18)}"
-1.456,43.168,Baztan,Navarra,2008,Apr,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.456, 43.168)}"
-1.45,43.18,Baztan,Navarra,2010,Aug,Animalia,Amphibia,Bufonidae,Bufo,Bufo spinosus,Spiny Toad,"{'type': 'Point', 'coordinates': (-1.45, 43.18)}"
-1.639,42.73,Beriain,Navarra,2017,Aug,Animalia,Actinopterygii,Esocidae,Esox,Esox lucius,Northern pike,"{'type': 'Point', 'coordinates': (-1.639, 42.73)}"
-1.627,43.135,Bertiz-Arana,Navarra,2003,Apr,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Atlantic trout,"{'type': 'Point', 'coordinates': (-1.627, 43.135)}"
-1.503,42.945,Esteribar,Navarra,2004,Mar,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Atlantic trout,"{'type': 'Point', 'coordinates': (-1.503, 42.945)}"
-1.511,42.954,Esteribar,Navarra,2019,May,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Atlantic trout,"{'type': 'Point', 'coordinates': (-1.511, 42.954)}"
-1.465,43.016,Monte Alduide,Navarra,2010,May,Animalia,Amphibia,Salamandridae,Salamandra,Salamandra salamandra,Fire Salamander,"{'type': 'Point', 'coordinates': (-1.465, 43.016)}"
-2.399,42.481,Navarra,Navarra,2009,Apr,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-2.399, 42.481)}"
-2.132,42.8,Navarra,Navarra,2015,Apr,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Atlantic trout,"{'type': 'Point', 'coordinates': (-2.132, 42.8)}"
-1.651,42.811,Ciudadela de Pamplona,Navarra,2019,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.651, 42.811)}"
-1.653,42.812,Ciudadela de Pamplona,Navarra,2020,Jan,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.653, 42.812)}"
-1.652,42.813,Ciudadela de Pamplona,Navarra,2020,Jan,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.813)}"
-1.652,42.812,Ciudadela de Pamplona,Navarra,2020,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.812)}"
-1.652,42.813,Ciudadela de Pamplona,Navarra,2020,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.813)}"
-1.651,42.811,Ciudadela de Pamplona,Navarra,2020,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.651, 42.811)}"
-1.65,42.81,Ciudadela de Pamplona,Navarra,2020,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.65, 42.81)}"
-1.649,42.81,Ciudadela de Pamplona,Navarra,2020,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.649, 42.81)}"
-1.649,42.811,Ciudadela de Pamplona,Navarra,2020,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.649, 42.811)}"
-1.113,42.716,Navascues,Navarra,2016,Jul,Animalia,Amphibia,Salamandridae,Calotriton,Calotriton asper,Pyrenean Brook Newt,"{'type': 'Point', 'coordinates': (-1.113, 42.716)}"
-1.2,42.95,Ochagavia,Navarra,2004,Nov,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.2, 42.95)}"
-1.158,42.985,Ochagavia,Navarra,2005,Apr,Animalia,Amphibia,Salamandridae,Calotriton,Calotriton asper,Pyrenean Brook Newt,"{'type': 'Point', 'coordinates': (-1.158, 42.985)}"
-1.868,42.847,Ollo,Navarra,2018,Oct,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Atlantic trout,"{'type': 'Point', 'coordinates': (-1.868, 42.847)}"
-1.868,42.847,Ollo,Navarra,2019,May,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Atlantic trout,"{'type': 'Point', 'coordinates': (-1.868, 42.847)}"
-1.868,42.847,Ollo,Navarra,2019,May,Animalia,Actinopterygii,Salmonidae,Salmo,Salmo trutta,Brown Trout,"{'type': 'Point', 'coordinates': (-1.868, 42.847)}"
-1.603,42.654,Oloriz,Navarra,2017,Mar,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-1.603, 42.654)}"
-1.598,42.658,Oloriz,Navarra,2017,Mar,Animalia,Amphibia,Salamandridae,Triturus,Triturus marmoratus,Marbled Newt,"{'type': 'Point', 'coordinates': (-1.598, 42.658)}"
-1.653,42.812,Pamplona,Navarra,2018,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.653, 42.812)}"
-1.653,42.812,Pamplona,Navarra,2018,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.653, 42.812)}"
-1.652,42.813,Pamplona,Navarra,2018,Jan,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.813)}"
-1.652,42.813,Pamplona,Navarra,2018,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.813)}"
-1.652,42.812,Pamplona,Navarra,2018,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.812)}"
-1.651,42.81,Pamplona,Navarra,2018,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.651, 42.81)}"
-1.649,42.81,Pamplona,Navarra,2018,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.649, 42.81)}"
-1.647,42.811,Pamplona,Navarra,2018,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.647, 42.811)}"
-1.653,42.812,Pamplona,Navarra,2019,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.653, 42.812)}"
-1.652,42.812,Pamplona,Navarra,2019,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.812)}"
-1.652,42.813,Pamplona,Navarra,2019,Feb,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.813)}"
-1.652,42.816,Pamplona,Navarra,2019,Mar,Animalia,Amphibia,Alytidae,Alytes,Alytes obstetricans,Midwife Toad,"{'type': 'Point', 'coordinates': (-1.652, 42.816)}"
