long;lat;locality;province;community;year;month;kingdom;class;family;genus;species;common_name
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2003;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2003;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2003;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
2.233;41.421;Desembocadura del Rio Besos;Barcelona;Cataluna;2002;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.679;41.203;Desembocadura del Rio Foix;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.642;41.257;Embalse de Foix;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.642;41.257;Embalse de Foix;Barcelona;Cataluna;2002;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.642;41.257;Embalse de Foix;Barcelona;Cataluna;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
1.801;41.436;Llac Can Codorniu;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
2.232;42.084;Mig Ter;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
2.014;41.406;Molins de Rei--Riu Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.014;41.406;Molins de Rei--Riu Llobregat;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.014;41.406;Molins de Rei--Riu Llobregat;Barcelona;Cataluna;2014;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.014;41.406;Molins de Rei--Riu Llobregat;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.014;41.406;Molins de Rei--Riu Llobregat;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.014;41.406;Molins de Rei--Riu Llobregat;Barcelona;Cataluna;2018;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
1.733;42;Montmajor;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Pinzon vulgar
2.381;41.76;Montseny;Barcelona;Cataluna;2019;Jul;Animalia;Amphibia;Bufonidae;Bufo;Bufo spinosus;Spiny Toad
1.836;41.592;Muntanya de Montserrat PNat--Monestir de Montserrat;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.34;42.019;Osona;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
1.672;41.391;PA¨lags de Vilobi;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.672;41.391;PA¨lags de Vilobi;Barcelona;Cataluna;2002;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.734;41.215;Port Vilanova i la Geltru;Barcelona;Cataluna;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
1.734;41.215;Port Vilanova i la Geltru;Barcelona;Cataluna;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
1.854;41.69;Rio Llobregat, tramo Boades-Castelgalli;Barcelona;Cataluna;2001;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
2.383;41.755;Sant Pere de Vilamajor;Barcelona;Cataluna;2019;Jul;Animalia;Amphibia;Bufonidae;Bufo;Bufo spinosus;Spiny Toad
1.884;42.015;Baix BerguedA ;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
1.884;42.015;Baix BerguedA ;Barcelona;Cataluna;2010;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Threskiornithidae;Plegadis;Plegadis falcinellus;Morito comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Martinete comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Zampullin comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps auritus;Zampullin cuellirrojo
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2006;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps auritus;Zampullin cuellirrojo
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Espatula comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Pato colorado
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Tarro blanco
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2009;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Avetorillo comun
2.146;41.322;Delta del Llobregat;Barcelona;Cataluna;2010;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2004;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Great Crested Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2004;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2004;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2012;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2012;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2012;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2012;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Great Crested Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2014;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2014;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2014;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2014;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Great Crested Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2016;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2016;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2016;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.059;41.285;Delta del Llobregat PNat--Area general;Barcelona;Cataluna;2019;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.062;41.28;Delta del Llobregat PNat--Bassa dels Pollancres;Barcelona;Cataluna;2017;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.062;41.28;Delta del Llobregat PNat--Bassa dels Pollancres;Barcelona;Cataluna;2017;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.062;41.28;Delta del Llobregat PNat--Bassa dels Pollancres;Barcelona;Cataluna;2019;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2008;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2008;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Great Crested Grebe
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2008;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2008;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2008;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2017;Jan;Animalia;Aves;Anatidae;Netta;Netta rufina;Red-crested Pochard
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2017;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2017;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2017;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2017;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.12;41.306;Delta del Llobregat PNat--Espais Naturals del Riu (Area General);Barcelona;Cataluna;2018;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2000;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2005;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Black-crowned Night-Heron
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2007;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2007;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2007;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2007;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Black-crowned Night-Heron
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Threskiornithidae;Platalea;Platalea leucorodia;Eurasian Spoonbill
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Ardeidae;Nycticorax;Nycticorax nycticorax;Black-crowned Night-Heron
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2008;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Upupidae;Upupa;Upupa epops;Eurasian Hoopoe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2013;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Fringillidae;Fringilla;Fringilla coelebs;Common Chaffinch
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Great Crested Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Anatidae;Anas;Mareca penelope;Eurasian Wigeon
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Ardeidae;Ixobrychus;Ixobrychus minutus;Little Bittern
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2015;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2017;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2017;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2017;Jan;Animalia;Aves;Ardeidae;Ardea;Ardea alba;Great Egret
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2017;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2018;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Eared Grebe
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2018;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
2.065;41.282;Delta del Llobregat PNat--Remolar-Filipines;Barcelona;Cataluna;2019;Jan;Animalia;Aves;Podicipedidae;Tachybaptus;Tachybaptus ruficollis;Little Grebe
2.115;41.321;Delta del Llobregat, Pont Nelson Mandela, El Prat del Llobregat;Barcelona;Cataluna;2018;Jan;Animalia;Aves;Anatidae;Tadorna;Tadorna tadorna;Common Shelduck
-3.02;43.32;Abra;Bilbao;Euskadi;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-3.02;43.32;Abra;Bilbao;Euskadi;2000;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-3.049;43.353;Abra;Bilbao;Euskadi;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-3.049;43.353;Abra;Bilbao;Euskadi;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-3.02;43.32;Abra;Bilbao;Euskadi;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-3.02;43.32;Abra;Bilbao;Euskadi;2002;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
-3.049;43.353;Abra;Bilbao;Euskadi;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps cristatus;Somormujo lavanco
-3.049;43.353;Abra;Bilbao;Euskadi;2003;Jan;Animalia;Aves;Podicipedidae;Podiceps;Podiceps nigricollis;Zampullin cuellinegro
